"","dataset","Method","Correlation","heritability","no_QTN","x_ordered","dataset_ordered"
"2446","test","mas_glm",0.897777247803786,"0.75","10","10","test"
"2447","test","mas_glm",0.851634580738948,"0.75","10","10","test"
"2448","test","mas_glm",0.963776439670203,"0.75","10","10","test"
"2449","test","mas_glm",0.886040976590941,"0.75","10","10","test"
"2450","test","mas_glm",0.910169964893278,"0.75","10","10","test"
"2451","test","mas_glm",0.963903036005481,"0.75","10","10","test"
"2452","test","mas_glm",0.922629277786296,"0.75","10","10","test"
"2453","test","mas_glm",0.931286475846983,"0.75","10","10","test"
"2454","test","mas_glm",0.952983287795142,"0.75","10","10","test"
"2455","test","mas_glm",0.96012185608665,"0.75","10","10","test"
"2456","test","mas_glm",0.955682370254901,"0.75","10","10","test"
"2457","test","mas_glm",0.905625379994614,"0.75","10","10","test"
"2458","test","mas_glm",0.962979849618882,"0.75","10","10","test"
"2459","test","mas_glm",0.961633706433227,"0.75","10","10","test"
"2460","test","mas_glm",0.90432444246076,"0.75","10","10","test"
"2461","train","mas_gblup",0.888874458801236,"0.75","10","10","train"
"2462","train","mas_gblup",0.905909164251854,"0.75","10","10","train"
"2463","train","mas_gblup",0.987868353082776,"0.75","10","10","train"
"2464","train","mas_gblup",0.936577883579699,"0.75","10","10","train"
"2465","train","mas_gblup",0.981358808521669,"0.75","10","10","train"
"2466","train","mas_gblup",0.908109094561304,"0.75","10","10","train"
"2467","train","mas_gblup",0.955212422722127,"0.75","10","10","train"
"2468","train","mas_gblup",0.917825046021981,"0.75","10","10","train"
"2469","train","mas_gblup",0.965108160052537,"0.75","10","10","train"
"2470","train","mas_gblup",0.970707057063536,"0.75","10","10","train"
"2471","train","mas_gblup",0.943044060190463,"0.75","10","10","train"
"2472","train","mas_gblup",0.944258126942449,"0.75","10","10","train"
"2473","train","mas_gblup",0.966222293305641,"0.75","10","10","train"
"2474","train","mas_gblup",0.956444057738176,"0.75","10","10","train"
"2475","train","mas_gblup",0.94105552221093,"0.75","10","10","train"
"2476","train","mas_gblup",0.905185944126845,"0.75","10","10","train"
"2477","train","mas_gblup",0.97094493677348,"0.75","10","10","train"
"2478","train","mas_gblup",0.964685104519735,"0.75","10","10","train"
"2479","train","mas_gblup",0.930931443941338,"0.75","10","10","train"
"2480","train","mas_gblup",0.935881823440714,"0.75","10","10","train"
"2481","train","mas_gblup",0.960813462297548,"0.75","10","10","train"
"2482","train","mas_gblup",0.929064935019377,"0.75","10","10","train"
"2483","train","mas_gblup",0.948078093398242,"0.75","10","10","train"
"2484","train","mas_gblup",0.950807357258228,"0.75","10","10","train"
"2485","train","mas_gblup",0.965114841191257,"0.75","10","10","train"
"2486","train","mas_gblup",0.968770307641061,"0.75","10","10","train"
"2487","train","mas_gblup",0.924578735241745,"0.75","10","10","train"
"2488","train","mas_gblup",0.952600373371871,"0.75","10","10","train"
"2489","train","mas_gblup",0.977706085075374,"0.75","10","10","train"
"2490","train","mas_gblup",0.917472066862636,"0.75","10","10","train"
"2491","test","mas_gblup",0.788724821379334,"0.75","10","10","test"
"2492","test","mas_gblup",0.898809503106613,"0.75","10","10","test"
"2493","test","mas_gblup",0.985441435800987,"0.75","10","10","test"
"2494","test","mas_gblup",0.93079229318371,"0.75","10","10","test"
"2495","test","mas_gblup",0.987172757036967,"0.75","10","10","test"
"2496","test","mas_gblup",0.894064304047955,"0.75","10","10","test"
"2497","test","mas_gblup",0.954379723884281,"0.75","10","10","test"
"2498","test","mas_gblup",0.848496545947017,"0.75","10","10","test"
"2499","test","mas_gblup",0.956416056523247,"0.75","10","10","test"
"2500","test","mas_gblup",0.962406997383073,"0.75","10","10","test"
"2501","test","mas_gblup",0.951936252751785,"0.75","10","10","test"
"2502","test","mas_gblup",0.945484058231172,"0.75","10","10","test"
"2503","test","mas_gblup",0.973198441010498,"0.75","10","10","test"
"2504","test","mas_gblup",0.922953000071767,"0.75","10","10","test"
"2505","test","mas_gblup",0.925372334531842,"0.75","10","10","test"
"2506","test","mas_gblup",0.897777248007775,"0.75","10","10","test"
"2507","test","mas_gblup",0.851634581091188,"0.75","10","10","test"
"2508","test","mas_gblup",0.964159886279418,"0.75","10","10","test"
"2509","test","mas_gblup",0.92019679493678,"0.75","10","10","test"
"2510","test","mas_gblup",0.902658977146022,"0.75","10","10","test"
"2511","test","mas_gblup",0.964579325402505,"0.75","10","10","test"
"2512","test","mas_gblup",0.926517173474611,"0.75","10","10","test"
"2513","test","mas_gblup",0.934319787686736,"0.75","10","10","test"
"2514","test","mas_gblup",0.952983287874725,"0.75","10","10","test"
"2515","test","mas_gblup",0.960507987658116,"0.75","10","10","test"
"2516","test","mas_gblup",0.956739351166733,"0.75","10","10","test"
"2517","test","mas_gblup",0.928654700988428,"0.75","10","10","test"
"2518","test","mas_gblup",0.966894479387673,"0.75","10","10","test"
"2519","test","mas_gblup",0.96324471492625,"0.75","10","10","test"
"2520","test","mas_gblup",0.90432444254643,"0.75","10","10","test"
"2521","train","gs",0.736761130969247,"0.75","10","10","train"
"2522","train","gs",0.569371288353282,"0.75","10","10","train"
"2523","train","gs",0.823483811901994,"0.75","10","10","train"
"2524","train","gs",0.640455114737829,"0.75","10","10","train"
"2525","train","gs",0.408735035314691,"0.75","10","10","train"
"2526","train","gs",0.456769875306111,"0.75","10","10","train"
"2527","train","gs",0.5495498741523,"0.75","10","10","train"
"2528","train","gs",0.367682294702833,"0.75","10","10","train"
"2529","train","gs",0.727281081729139,"0.75","10","10","train"
"2530","train","gs",0.72405931863935,"0.75","10","10","train"
"2531","train","gs",0.733139206901204,"0.75","10","10","train"
"2532","train","gs",0.661782706807219,"0.75","10","10","train"
"2533","train","gs",0.76205655768016,"0.75","10","10","train"
"2534","train","gs",0.742776309841079,"0.75","10","10","train"
"2535","train","gs",0.605490489239043,"0.75","10","10","train"
"2536","train","gs",0.681946575323436,"0.75","10","10","train"
"2537","train","gs",0.517444613437555,"0.75","10","10","train"
"2538","train","gs",0.706176242481903,"0.75","10","10","train"
"2539","train","gs",0.790191254902619,"0.75","10","10","train"
"2540","train","gs",0.458504152584233,"0.75","10","10","train"
"2541","train","gs",0.727217567757586,"0.75","10","10","train"
"2542","train","gs",0.670148672705947,"0.75","10","10","train"
"2543","train","gs",0.566102565719926,"0.75","10","10","train"
"2544","train","gs",0.572536423735707,"0.75","10","10","train"
"2545","train","gs",0.703074106727765,"0.75","10","10","train"
"2546","train","gs",0.345149452733287,"0.75","10","10","train"
"2547","train","gs",0.635768485590309,"0.75","10","10","train"
"2548","train","gs",0.45068742923662,"0.75","10","10","train"
"2549","train","gs",0.798680447658682,"0.75","10","10","train"
